94,0,296.0,305.0,220.0,400.0,140,0.55999756,true
95,0,219.0,405.0,220.0,220.0,140,0.538002,true
96,0,228.0,215.0,400.0,400.0,140,0.49300003,true
97,0,423.0,389.0,220.0,220.0,140,0.53300095,true
98,0,214.0,196.0,400.0,400.0,140,0.4909973,true
99,0,437.0,383.0,310.0,400.0,140,0.5270004,true
100,0,291.0,394.0,220.0,220.0,140,0.56700134,true
101,0,194.0,184.0,220.0,310.0,140,0.71500015,true
102,0,222.0,312.0,310.0,310.0,140,0.48799896,true
103,0,291.0,308.0,310.0,490.0,140,1.3040009,true
104,0,302.0,477.0,400.0,310.0,140,0.6080017,true
105,0,446.0,320.0,400.0,220.0,140,0.4869995,true
106,0,414.0,246.0,400.0,400.0,140,0.4850006,true
107,0,426.0,387.0,400.0,400.0,140,0.75299835,true
108,0,424.0,384.0,310.0,220.0,140,0.55999756,true
109,0,326.0,226.0,220.0,490.0,140,0.60100174,true
110,0,227.0,468.0,400.0,400.0,140,1.0209999,true
111,0,413.0,382.0,310.0,220.0,140,0.60499954,true
112,0,331.0,221.0,400.0,220.0,140,0.480999,true
113,0,404.0,238.0,400.0,490.0,140,0.50099945,true
114,0,399.0,475.0,310.0,220.0,140,0.53100204,true
115,0,341.0,226.0,310.0,220.0,140,0.49300003,true
116,0,311.0,222.0,310.0,310.0,140,0.5240021,true
117,0,310.0,305.0,400.0,310.0,140,0.4980011,true
118,0,424.0,317.0,400.0,310.0,140,0.48499298,true
119,0,408.0,301.0,220.0,220.0,140,0.5279999,true
120,0,222.0,233.0,220.0,490.0,140,0.56900024,true
121,0,223.0,509.0,400.0,220.0,140,0.56199646,true
122,0,400.0,226.0,310.0,310.0,140,0.6009979,true
123,0,317.0,295.0,220.0,490.0,140,0.5960007,true
124,0,219.0,520.0,220.0,400.0,140,0.5200043,true
125,0,235.0,402.0,220.0,490.0,140,0.56500244,true
126,0,232.0,487.0,490.0,490.0,140,0.61100006,true
127,0,484.0,477.0,310.0,490.0,140,0.5669937,true
128,0,324.0,499.0,490.0,490.0,140,0.4850006,true
129,0,464.0,470.0,490.0,310.0,140,0.5240021,true
130,0,475.0,301.0,400.0,220.0,140,0.576004,true
131,0,414.0,241.0,310.0,400.0,140,0.6499939,true
132,0,354.0,381.0,220.0,490.0,140,0.5970001,true
133,0,239.0,490.0,400.0,490.0,140,0.5270004,true
134,0,389.0,481.0,490.0,220.0,140,0.4880066,true
